conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry,empathy
hit:3126_conv:6253,guilty,I forgot to get my son a bag of chips from the dollar store when I went out today - especially since I told him I'd pick up some on my way home.,"He kinda gave me the ""Mom_comma_ really?"" look but I told him that we'd ride to the store in the morning b/c I looked around the kitchen and realized there was other stuff I forgot. *chuckle*",I hate when that happens.,2,0.24045973,0.60311514,0.15642516,0.9682138,0.027562456,0.0042237737,0,2,0,0.4879999999999999,-0.165,-0.07024999999999999,-0.938,0.604,-0.14,36,5,0.00046617118641734123,0.9944274425506592,0.00014252612891141325,0.002460278570652008,5.373718886403367e-05,6.62619640934281e-05,0.0006474059773609042,0.0003903445031028241,0.0013458046596497297,0,3
hit:7466_conv:14133,nostalgic,I recently watched a full series of an old cartoon I use to watch as a kid. I felt like I was 14 years old again.,Dragonball season 1. It made me feel like I was 14 years old again! I can remember being really young and getting excited every time it came on.,nostalgic isnt it?,2,0.0018077538,0.015761217,0.982431,0.31502703,0.64196634,0.04300662,0,0,2,0.4694285714285714,-0.06,0.07085714285714285,-0.084,-0.298,-0.632,28,3,3.776382436626591e-05,0.00013375305570662022,3.413965168874711e-05,1.5097370123839937e-05,8.030141179915518e-05,0.00014852163440082222,0.9993072748184204,0.0001245241001015529,0.00011857099161716178,0,3
hit:6503_conv:13006,apprehensive,I hae an important job interview this week,I have an important job interview this week,I see_comma_ do you think you will get the job?,1,0.0617914,0.6815473,0.2566613,0.099235274,0.8570077,0.043757066,0,0,2,0.3444,0.024399999999999998,0.2464,0.42119999999999996,-0.11200000000000003,0.21959999999999996,8,10,0.00013438505993690342,3.179129271302372e-05,5.112891085445881e-05,0.00017666301573626697,0.0013158206129446626,0.014898340217769146,0.9830116033554077,0.00015145789075177163,0.00022882394841872156,1,2
hit:8874_conv:17741,excited,i cannot wait for my trip next summer i have been planning it for over 2 years it is going to be great,i am really happy for next year i have a trip planned to go to india,That sounds like fun! I've always wanted to visit India.,1,0.0012952776,0.0064976765,0.9922071,0.0016218567,0.01781799,0.9805602,0,2,0,0.4746666666666666,-0.04100000000000001,0.16366666666666668,0.5865,0.13100000000000003,-0.021999999999999995,16,10,0.00037209404399618506,0.9983188509941101,0.00020422571105882525,0.0002873588528018445,7.226857269415632e-05,6.057951395632699e-05,4.890342097496614e-05,0.0005774652818217874,5.8206049288855866e-05,1,3
hit:7955_conv:15914,annoyed,I was stuck in traffic the other day. This guy thought he was more important and flew past us in the emergency lane.,I'm not sure if you live in an area with much traffic_comma_ but here in Atlanta it's an every day thing. I was just sitting on the interstate the other day due to a wreck in front of us and I'd been there already for around 34 minutes.,I take the bus so I don't have to deal with the traffic_comma_ but man that sounds like it would really stink,1,0.59312785,0.36381173,0.04306041,0.9117737,0.07768209,0.010544148,0,2,0,0.12828571428571425,-0.26771428571428574,-0.07342857142857143,0.12288888888888892,-0.03022222222222222,-0.14377777777777778,48,22,0.00025538893532939255,0.9917206764221191,5.188200157135725e-05,0.00018707834533415735,0.0001860249467426911,0.0008125987369567156,0.0001527022832306102,0.0002873009361792356,0.006346400361508131,0,2
hit:3390_conv:6780,surprised,My girlfriend got me a Playstation 4 for my birthday. I did not expect it at all.,My girlfriend got me a Playstation 4 for my birthday. I was not expecting it at all.,I bet you are happy as never before.,1,0.53588116,0.33823794,0.12588091,0.0050858296,0.05329686,0.9416173,1,0,0,0.49466666666666664,0.3713333333333333,-0.012666666666666678,0.385,0.433,0.20400000000000001,17,8,0.0010757744312286377,0.09353209286928177,0.0364476777613163,0.00031806473270989954,0.0006232933956198394,0.000510426820255816,0.0002868218580260873,0.8669241666793823,0.00028166695847176015,1,1
hit:12096_conv:24192,anxious,I can't wait for this halloween. I have the cutest theme for my kids,Im thinking fast food. Burgers_comma_ fries_comma_ milkshake lol,That's an interesting theme. Are you going to make the costumes your self?,3,0.07727899,0.6606169,0.26210415,0.00299025,0.15386565,0.8431441,0,0,2,0.44480000000000003,-0.06760000000000001,-0.1304,0.3616,-0.1192,0.004800000000000015,8,13,3.589372136048041e-05,0.00032109461608342826,1.7380272765876725e-05,2.9776865630992688e-05,0.0001436263701179996,0.00018850706692319363,0.9991162419319153,8.23791851871647e-05,6.50720321573317e-05,1,3
hit:3369_conv:6739,angry,Someone broke my window with a soccer ball.,Yes_comma_ it was scary. I was watching TV when happened.,I hope the person's conscience makes them feel guilty and they come clean about the situation! And hopefully reimburse you!,2,0.6088802,0.35120946,0.039910305,0.10351562,0.4723191,0.42416522,0,0,0,-0.316,0.332,-0.079,0.28400000000000003,-0.17155555555555557,0.12733333333333333,10,20,0.00013459078036248684,0.00016546093684155494,0.004158654250204563,0.9944642186164856,0.0004193879431113601,0.0004055904282722622,0.00010857734741875902,7.295477553270757e-05,7.057915354380384e-05,0,3
hit:691_conv:1383,impressed,I love Masterchef_comma_ but Masterchef Jr is my favorite. Those kids are really good.,I know. He is rarely like that in Hell's Kitchen.,Yeah_comma_ and mostly near the end. When its the first few rounds I think he feels they haven't earned any sort of sympathy or support_comma_ since things are just starting out.,3,0.3392983,0.6119435,0.048758186,0.62092227,0.34955254,0.029525155,0,2,0,0.29600000000000004,-0.3425,-0.04300000000000001,0.27177777777777773,-0.13933333333333334,0.09244444444444443,10,31,0.0010016962187364697,0.00011952965724049136,5.566942854784429e-05,0.0005946598248556256,7.485380137950415e-06,0.0004383525811135769,0.001120863133110106,5.859571319888346e-05,0.99660325050354,1,3
hit:4870_conv:9741,ashamed,My son's Vice Principal called me to say that he had pushed another kid and used inappropriate words in the lunch room.,I got a call from my son's school. The Vice Principal told me he pushed another kid and cursed in the lunch room!,Oh no! I am sorry to hear that. Was he suspended?,2,0.8979841,0.09668847,0.0053274976,0.85995305,0.12909418,0.010952753,2,0,2,0.18925,0.02749999999999999,0.014499999999999997,-0.07333333333333335,-0.2046666666666667,-0.3173333333333333,23,11,0.00036665372317656875,0.0007378323934972286,4.915773024549708e-05,0.00010012142593041062,0.9452639818191528,0.0006247255951166153,0.05213576555252075,0.000490141857881099,0.00023157894611358643,0,3
hit:4000_conv:8000,afraid,I was home alone and heard what sounded like scratching underneath the floor. I was worried an animal was under the house_comma_ and that it might be able to get into the house_comma_ and that it might be something dangerous.,I thought I heard an animal trapped under my house last night.,Oh yeah? What kind of animal do you think it was?,1,0.5225408,0.45170313,0.02575606,0.24974367,0.72893894,0.0213174,0,0,2,0.04840000000000002,-0.2116,-0.0396,0.48333333333333334,-0.22799999999999998,0.166,12,11,0.00010412030678708106,6.577490421477705e-05,3.62985156243667e-05,2.973660775751341e-05,0.0011417556088417768,0.0032238392159342766,0.9945762157440186,0.00015869228809606284,0.0006636029575020075,0,2
hit:9328_conv:18657,sentimental,box of baby stuff i keep,i have a box of baby stuff from my twins that i have kept since they have been babies. they are 25 now,thats very cute to do that,1,0.034759447,0.85031843,0.11492216,0.0015578887,0.01971836,0.97872376,1,0,0,0.428,-0.30942857142857144,-0.10742857142857144,0.59,0.076,0.11499999999999999,23,6,0.0006651861476711929,0.9785091280937195,0.00044394281576387584,9.57441225182265e-05,0.00014565594028681517,5.671358303516172e-05,0.00015325495041906834,0.01937786117196083,0.0005526058957912028,1,1
hit:10086_conv:20173,disgusted,My buddy drank way too much at a party and puked all over my favorite jacket. I felt so sick I thought it was going to be my turn next.,My buddy drank way too much at a party and puked all over my favorite jacket.,That sounds horrible_comma_ Did you wash it or throw it away?,1,0.95610446,0.03923088,0.0046647624,0.95627457,0.040495656,0.0032297373,0,0,2,0.5412,0.03680000000000001,0.078,-0.09249999999999999,0.3135,-0.14200000000000002,16,11,4.317374259699136e-05,0.0003415219543967396,1.1015767995559145e-05,7.373505650321022e-05,0.00022065936354920268,0.00036947481567040086,0.9987491369247437,3.837707481579855e-05,0.00015284292749129236,0,2
hit:12423_conv:24847,anxious,I have a big test on Monday. I am so nervous_comma_ I haven't been able to sleep at all.,I have a big test on Monday_comma_ I am so nervous.,What is the test on?,1,0.8457014,0.13512233,0.019176237,0.120410584,0.8326976,0.046891846,0,0,2,0.12149999999999994,0.1485,0.06350000000000003,-0.102,0.0,0.018,11,5,5.8105641073780134e-05,0.00013222053530626,3.1022849725559354e-05,1.284025074710371e-05,0.00010234324872726575,0.0004823013150598854,0.9988852143287659,0.00016404312918893993,0.00013183371629565954,0,3
hit:4381_conv:8762,content,I have a C average but still graduated with a degree.,I have a C average but still graduated with a degree.,That's ok. Employers don't look at your grades I don't think.,1,0.021578373,0.35561085,0.6228108,0.16988958,0.6105523,0.21955813,0,0,0,0.44333333333333336,-0.3106666666666667,0.1406666666666667,0.43300000000000005,-0.14250000000000002,0.3,11,11,0.00026528388843871653,0.019898997619748116,6.969587411731482e-05,0.0008157736156135798,0.0020051489118486643,0.001004930236376822,0.07224924862384796,0.00026312581030651927,0.9034278988838196,1,3
hit:2654_conv:5308,sentimental,I recently came across a toy in a thrift tore that looked similar to one that I had when I was a kid. It really made me remember my childhood.,I thought about it but I'd really have no use for it now.,oh ok_comma_ I understand,2,0.841101,0.15049912,0.008399883,0.016709968,0.3899732,0.59331685,1,0,0,0.21800000000000003,-0.32699999999999996,-0.020000000000000004,0.52,-0.252,0.286,13,4,0.7466568946838379,0.0011195138795301318,0.00013810003292746842,0.023095164448022842,0.0013127581914886832,0.14243249595165253,0.03836996108293533,0.0005430813762359321,0.04633200541138649,1,1
hit:9202_conv:18404,furious,I am so over my sister in law. She's a special ed teacher_comma_ but cannot take time out of her life to actually raise her kids.,She's a special ed teacher (good person right?)_comma_ but can't take any time out of her life to actually raise her two boys.,Yeah that's pretty unacceptable. As a former teacher myself_comma_ I can assure you that as much as I loved those kids_comma_ my kids would always come first no matter what.,2,0.5778309,0.36102375,0.061145276,0.4224019,0.40980864,0.16778943,1,2,0,0.5366000000000001,-0.11720000000000001,0.28099999999999997,0.31981818181818183,-0.13618181818181818,0.11418181818181816,23,30,0.014788876287639141,0.331588476896286,0.0007845964864827693,0.46833670139312744,0.0005565362516790628,0.013169516809284687,0.00867138709872961,0.0006263777031563222,0.16147761046886444,1,3
hit:4897_conv:9795,surprised,I was not expecting to have such a good time at our county fair last night.,I took my family out to the county fair last night.,Sounds like a fun time! What did you guys do?,1,0.0038792933,0.4864587,0.509662,0.0019297218,0.02452366,0.97354656,1,0,1,0.4285,-0.148,0.11749999999999998,0.4356,-0.010399999999999975,0.0664,11,10,5.206610876484774e-05,0.0012075678678229451,1.8672859368962236e-05,3.2170100894290954e-05,7.957879279274493e-05,0.0007051746360957623,0.9976279139518738,7.084036042215303e-05,0.00020597396360244602,1,3
hit:5782_conv:11565,ashamed,cheating on my wife,i was being unfaithful,ah well that would be a good reason then,2,0.8975909,0.09727118,0.005138004,0.008979551,0.16336603,0.8276544,0,0,0,-0.938,0.612,-0.404,0.4746666666666666,-0.17666666666666667,0.11533333333333333,4,9,0.00035303158801980317,0.9712703824043274,0.0007664451259188354,0.0001745006738929078,0.0001846898376243189,0.00010015341831604019,0.00010253347863908857,0.026884283870458603,0.00016389336087740958,0,1
hit:3439_conv:6878,angry,i was pissed when the gate was left open and our dog got out,he ended up a few streets away,Hopefully he didn't get hurt. It might be time to put a lock on the gate.,2,0.20275174,0.7492022,0.048046004,0.1735072,0.7058701,0.12062271,1,0,0,-0.10400000000000001,-0.176,-0.102,-0.09766666666666668,-0.042333333333333334,0.03433333333333334,7,16,0.0004701287252828479,0.07185522466897964,0.005413745064288378,0.6656601428985596,0.009018280543386936,0.0011855922639369965,0.003522829618304968,0.00020133348880335689,0.24267271161079407,1,2
hit:885_conv:1770,confident,i felt confident going into a job interview,a few months back I was interviewing for a job an was totally confident going in.,That's great_comma_ how did the interview end up going?,1,0.0039546047,0.15827926,0.8377662,0.0028923175,0.058519606,0.938588,1,0,2,0.362,-0.242,0.15560000000000002,0.1526666666666667,0.18933333333333335,0.15133333333333332,16,9,3.493495751172304e-05,0.0001454649172956124,1.2651407814701088e-05,3.580682459869422e-05,0.00010189088061451912,0.0003035142144653946,0.9990471005439758,4.537709173746407e-05,0.00027324658003635705,0,3
hit:6519_conv:13039,angry,I have been working very hard on a project at work. My boss suddenly just took that project away from me for no good reason!,I've been working really hard on this project at work for the last few months. Suddenly today my boss took the project away from me for no reason!,Oh no that's horrible. Did he even ask?,1,0.5909372,0.33821484,0.07084796,0.9583328,0.038521625,0.0031455636,0,0,2,0.36800000000000005,-0.03577777777777778,0.242,-0.398,0.297,-0.143,28,8,4.687210821430199e-05,4.7550653107464314e-05,2.382652382948436e-05,3.012305205629673e-05,0.00012996583245694637,0.0008135326788760722,0.9984822869300842,6.797986861784011e-05,0.00035797894815914333,0,3
hit:8048_conv:16096,afraid,Last fall_comma_ I went to a haunted house. The chainsaw guy chased me. I was so scared,There was a large guy with a chainsaw and he kept chasing me and everyone thought it was hilarious. I thought it was scary,That's something that's easy to laugh about after the fact but I bet you were running for your life when it happened! Haha,2,0.2466709,0.47279048,0.28053865,0.068298236,0.35513008,0.57657164,0,0,0,0.1502857142857143,0.13085714285714287,0.17857142857142858,0.5203333333333333,0.11233333333333334,0.09199999999999998,24,23,0.000139645257149823,0.0034085360821336508,5.6967757700476795e-05,4.140565579291433e-05,0.0001269842468900606,6.986522203078493e-05,8.10896817711182e-05,4.215777153149247e-05,0.9960333704948425,1,1
